"event_id_cnty","NAME_2","TYPE_2","district"
"IDN2192","Padangsidimpuan","Kota","Padangsidimpuan, Kota"
"IDN1524","Lhokseumawe","Kota","Lhokseumawe, Kota"
"IDN2191","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2193","Palopo","Kota","Palopo, Kota"
"IDN449","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2194","Kota Bandung","Kota","Bandung, Kota"
"IDN2195","Depok","Kota","Depok, Kota"
"IDN450","Bandung Barat","Kabupaten","Bandung Barat, Kab."
"IDN3345","Boyolali","Kabupaten","Boyolali, Kab."
"IDN2197","Ogan Ilir","Kabupaten","Ogan Ilir, Kab."
"IDN2196","Kota Binjai","Kota","Binjai, Kota"
"IDN2198","Makassar","Kota","Makassar, Kota"
"IDN2199","Kota Pontianak","Kota","Pontianak, Kota"
"IDN3346","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN2201","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN2200","Jakarta Utara","Kota","Jakarta Utara, Kota"
"IDN454","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2202","Kota Bogor","Kota","Bogor, Kota"
"IDN10893","Cilacap","Kabupaten","Cilacap, Kab."
"IDN2203","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN15501","Jayawijaya","Kabupaten","Jayawijaya, Kab."
"IDN2206","Bogor","Kabupaten","Bogor, Kab."
"IDN2204","Kota Bandung","Kota","Bandung, Kota"
"IDN2208","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2205","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN456","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2207","Jambi","Kota","Jambi, Kota"
"IDN3347","Mimika","Kabupaten","Mimika, Kab."
"IDN2210","Deli Serdang","Kabupaten","Deli Serdang, Kab."
"IDN3348","Tolikara","Kabupaten","Tolikara, Kab."
"IDN2209","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN457","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN10645","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2211","Jombang","Kabupaten","Jombang, Kab."
"IDN459","Denpasar","Kota","Denpasar, Kota"
"IDN2212","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN458","Palembang","Kota","Palembang, Kota"
"IDN2214","Pulau Morotai","Kabupaten","Pulau Morotai, Kab."
"IDN2213","Kota Bandung","Kota","Bandung, Kota"
"IDN460","Kota Medan","Kota","Medan, Kota"
"IDN687","Kota Jayapura","Kota","Jayapura, Kota"
"IDN2216","Kota Malang","Kota","Malang, Kota"
"IDN2217","Aceh Tengah","Kabupaten","Aceh Tengah, Kab."
"IDN2215","Minahasa Selatan","Kabupaten","Minahasa Selatan, Kab."
"IDN461","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN462","Palembang","Kota","Palembang, Kota"
"IDN2222","Jeneponto","Kabupaten","Jeneponto, Kab."
"IDN2218","Merangin","Kabupaten","Merangin, Kab."
"IDN2219","Jember","Kabupaten","Jember, Kab."
"IDN2220","Kota Medan","Kota","Medan, Kota"
"IDN2221","Kota Pontianak","Kota","Pontianak, Kota"
"IDN2223","Mimika","Kabupaten","Mimika, Kab."
"IDN464","Kota Malang","Kota","Malang, Kota"
"IDN2224","Makassar","Kota","Makassar, Kota"
"IDN2225","Bangkalan","Kabupaten","Bangkalan, Kab."
"IDN2227","Kota Kediri","Kota","Kediri, Kota"
"IDN2230","Tulungagung","Kabupaten","Tulungagung, Kab."
"IDN2229","Tuban","Kabupaten","Tuban, Kab."
"IDN2226","Gresik","Kabupaten","Gresik, Kab."
"IDN2228","Pamekasan","Kabupaten","Pamekasan, Kab."
"IDN10895","Jember","Kabupaten","Jember, Kab."
"IDN15507","Merauke","Kabupaten","Merauke, Kab."
"IDN465","Merauke","Kabupaten","Merauke, Kab."
"IDN2234","Ternate","Kota","Ternate, Kota"
"IDN2232","Luwu Timur","Kabupaten","Luwu Timur, Kab."
"IDN2233","Surabaya","Kota","Surabaya, Kota"
"IDN2231","Bojonegoro","Kabupaten","Bojonegoro, Kab."
"IDN466","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2236","Nagan Raya","Kabupaten","Nagan Raya, Kab."
"IDN2237","Kota Madiun","Kota","Madiun, Kota"
"IDN2235","Kotamobagu","Kota","Kotamobagu, Kota"
"IDN467","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN10894","Sukoharjo","Kabupaten","Sukoharjo, Kab."
"IDN3349","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN10896","Jambi","Kota","Jambi, Kota"
"IDN2239","Tangerang Selatan","Kota","Tangerang Selatan, Kota"
"IDN2240","Kota Madiun","Kota","Madiun, Kota"
"IDN468","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN3350","Surabaya","Kota","Surabaya, Kota"
"IDN2243","Tangerang Selatan","Kota","Tangerang Selatan, Kota"
"IDN2244","Bintan","Kabupaten","Bintan, Kab."
"IDN469","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2242","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN3351","Kota Jayapura","Kota","Jayapura, Kota"
"IDN470","Aceh Besar","Kabupaten","Aceh Besar, Kab."
"IDN3352","Surabaya","Kota","Surabaya, Kota"
"IDN2245","Kota Bandung","Kota","Bandung, Kota"
"IDN2248","Bone","Kabupaten","Bone, Kab."
"IDN2249","Bone","Kabupaten","Bone, Kab."
"IDN471","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2247","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2246","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN15503","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN10647","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN473","Ternate","Kota","Ternate, Kota"
"IDN15505","Ambon","Kota","Ambon, Kota"
"IDN15510","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN15668","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN15669","Tomohon","Kota","Tomohon, Kota"
"IDN15670","Mimika","Kabupaten","Mimika, Kab."
"IDN15671","Kota Sorong","Kota","Sorong, Kota"
"IDN15694","Jayapura","Kabupaten","Jayapura, Kab."
"IDN472","Surabaya","Kota","Surabaya, Kota"
"IDN474","Kota Kupang","Kota","Kupang, Kota"
"IDN475","Manado","Kota","Manado, Kota"
"IDN476","Makassar","Kota","Makassar, Kota"
"IDN477","Kota Jayapura","Kota","Jayapura, Kota"
"IDN478","Asmat","Kabupaten","Asmat, Kab."
"IDN479","Waropen","Kabupaten","Waropen, Kab."
"IDN480","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2251","Sidoarjo","Kabupaten","Sidoarjo, Kab."
"IDN15509","Kota Jayapura","Kota","Jayapura, Kota"
"IDN15502","Manokwari","Kabupaten","Manokwari, Kab."
"IDN483","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2254","Pamekasan","Kabupaten","Pamekasan, Kab."
"IDN2255","Surakarta","Kota","Surakarta, Kota"
"IDN2253","Mamuju","Kabupaten","Mamuju, Kab."
"IDN10648","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN2252","Jambi","Kota","Jambi, Kota"
"IDN2256","Bangka Selatan","Kabupaten","Bangka Selatan, Kab."
"IDN2257","Kota Kediri","Kota","Kediri, Kota"
"IDN485","Jakarta Timur","Kota","Jakarta Timur, Kota"
"IDN10649","Jember","Kabupaten","Jember, Kab."
"IDN488","Gowa","Kabupaten","Gowa, Kab."
"IDN2261","Makassar","Kota","Makassar, Kota"
"IDN2260","Kota Medan","Kota","Medan, Kota"
"IDN2258","Banda Aceh","Kota","Banda Aceh, Kota"
"IDN2262","Toraja Utara","Kabupaten","Toraja Utara, Kab."
"IDN3360","Bau-Bau","Kota","Bau-Bau, Kota"
"IDN15504","Kota Jayapura","Kota","Jayapura, Kota"
"IDN691","Manokwari","Kabupaten","Manokwari, Kab."
"IDN692","Merauke","Kabupaten","Merauke, Kab."
"IDN693","Pegunungan Bintang","Kabupaten","Pegunungan Bintang, Kab."
"IDN694","Mimika","Kabupaten","Mimika, Kab."
"IDN690","Kota Jayapura","Kota","Jayapura, Kota"
"IDN2259","Tana Toraja","Kabupaten","Tana Toraja, Kab."
"IDN3361","Surabaya","Kota","Surabaya, Kota"
"IDN2263","Jeneponto","Kabupaten","Jeneponto, Kab."
"IDN2266","Sarolangun","Kabupaten","Sarolangun, Kab."
"IDN2264","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2265","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN10776","Samarinda","Kota","Samarinda, Kota"
"IDN2267","Bandung","Kabupaten","Bandung, Kab."
"IDN2268","Sumedang","Kabupaten","Sumedang, Kab."
"IDN2269","Bulukumba","Kabupaten","Bulukumba, Kab."
"IDN2270","Jakarta Timur","Kota","Jakarta Timur, Kota"
"IDN3362","Karawang","Kabupaten","Karawang, Kab."
"IDN2272","Pulau Morotai","Kabupaten","Pulau Morotai, Kab."
"IDN2271","Makassar","Kota","Makassar, Kota"
"IDN487","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN3363","Kota Malang","Kota","Malang, Kota"
"IDN2273","Bangka Selatan","Kabupaten","Bangka Selatan, Kab."
"IDN2275","Kota Medan","Kota","Medan, Kota"
"IDN2274","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN489","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2276","Kota Bandung","Kota","Bandung, Kota"
"IDN2277","Tebo","Kabupaten","Tebo, Kab."
"IDN2279","Polewali Mandar","Kabupaten","Polewali Mandar, Kab."
"IDN2278","Palopo","Kota","Palopo, Kota"
"IDN490","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN10778","Aceh Barat","Kabupaten","Aceh Barat, Kab."
"IDN10777","Polewali Mandar","Kabupaten","Polewali Mandar, Kab."
"IDN491","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN492","Kota Jayapura","Kota","Jayapura, Kota"
"IDN493","Mimika","Kabupaten","Mimika, Kab."
"IDN494","Merauke","Kabupaten","Merauke, Kab."
"IDN495","Kota Malang","Kota","Malang, Kota"
"IDN496","Ternate","Kota","Ternate, Kota"
"IDN497","Denpasar","Kota","Denpasar, Kota"
"IDN2282","Tangerang Selatan","Kota","Tangerang Selatan, Kota"
"IDN2281","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2280","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN15500","Kota Jayapura","Kota","Jayapura, Kota"
"IDN503","Padang","Kota","Padang, Kota"
"IDN500","Banda Aceh","Kota","Banda Aceh, Kota"
"IDN499","Kota Bandung","Kota","Bandung, Kota"
"IDN501","Kota Medan","Kota","Medan, Kota"
"IDN502","Makassar","Kota","Makassar, Kota"
"IDN498","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2283","Makassar","Kota","Makassar, Kota"
"IDN2284","Lombok Barat","Kabupaten","Lombok Barat, Kab."
"IDN2285","Mojokerto","Kabupaten","Mojokerto, Kab."
"IDN2288","Surabaya","Kota","Surabaya, Kota"
"IDN2286","Sarolangun","Kabupaten","Sarolangun, Kab."
"IDN2287","Bangka","Kabupaten","Bangka, Kab."
"IDN2293","Surabaya","Kota","Surabaya, Kota"
"IDN2291","Kota Sukabumi","Kota","Sukabumi, Kota"
"IDN2290","Bandung Barat","Kabupaten","Bandung Barat, Kab."
"IDN2292","Bangka","Kabupaten","Bangka, Kab."
"IDN2289","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2294","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN10779","Aceh Barat Daya","Kabupaten","Aceh Barat Daya, Kab."
"IDN15506","Jayawijaya","Kabupaten","Jayawijaya, Kab."
"IDN2297","Bintan","Kabupaten","Bintan, Kab."
"IDN2295","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN2296","Palopo","Kota","Palopo, Kota"
"IDN3392","Aceh Timur","Kabupaten","Aceh Timur, Kab."
"IDN3393","Banda Aceh","Kota","Banda Aceh, Kota"
"IDN15737","Mamuju Utara","Kabupaten","Mamuju Utara, Kab."
"IDN3394","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN10780","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN15494","Merauke","Kabupaten","Merauke, Kab."
"IDN3397","Kota Semarang","Kota","Semarang, Kota"
"IDN3396","Kota Bima","Kota","Bima, Kota"
"IDN3398","Bone","Kabupaten","Bone, Kab."
"IDN3395","Indramayu","Kabupaten","Indramayu, Kab."
"IDN507","Surakarta","Kota","Surakarta, Kota"
"IDN3399","Tangerang Selatan","Kota","Tangerang Selatan, Kota"
"IDN508","Kota Medan","Kota","Medan, Kota"
"IDN10781","Kota Kupang","Kota","Kupang, Kota"
"IDN10650","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN3401","Aceh Singkil","Kabupaten","Aceh Singkil, Kab."
"IDN3400","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN509","Jakarta Utara","Kota","Jakarta Utara, Kota"
"IDN3402","Kota Medan","Kota","Medan, Kota"
"IDN548","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN16420","Aceh Barat","Kabupaten","Aceh Barat, Kab."
"IDN3403","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN3404","Tebo","Kabupaten","Tebo, Kab."
"IDN3366","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN808","Kota Binjai","Kota","Binjai, Kota"
"IDN511","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN512","Denpasar","Kota","Denpasar, Kota"
"IDN513","Salatiga","Kota","Salatiga, Kota"
"IDN514","Ambon","Kota","Ambon, Kota"
"IDN3405","Surakarta","Kota","Surakarta, Kota"
"IDN10651","Denpasar","Kota","Denpasar, Kota"
"IDN3406","Aceh Barat","Kabupaten","Aceh Barat, Kab."
"IDN3407","Aceh Barat","Kabupaten","Aceh Barat, Kab."
"IDN10652","Kota Medan","Kota","Medan, Kota"
"IDN15473","Keerom","Kabupaten","Keerom, Kab."
"IDN15486","Jayawijaya","Kabupaten","Jayawijaya, Kab."
"IDN15216","Kota Jayapura","Kota","Jayapura, Kota"
"IDN3408","Padang","Kota","Padang, Kota"
"IDN3409","Tangerang Selatan","Kota","Tangerang Selatan, Kota"
"IDN3410","Aceh Tenggara","Kabupaten","Aceh Tenggara, Kab."
"IDN3367","Morowali","Kabupaten","Morowali, Kab."
"IDN15736","Jayapura","Kabupaten","Jayapura, Kab."
"IDN3411","Surabaya","Kota","Surabaya, Kota"
"IDN516","Wonogiri","Kabupaten","Wonogiri, Kab."
"IDN3369","Polewali Mandar","Kabupaten","Polewali Mandar, Kab."
"IDN10782","Boyolali","Kabupaten","Boyolali, Kab."
"IDN518","Wonogiri","Kabupaten","Wonogiri, Kab."
"IDN15691","Kota Jayapura","Kota","Jayapura, Kota"
"IDN3412","Tuban","Kabupaten","Tuban, Kab."
"IDN3413","Jakarta Utara","Kota","Jakarta Utara, Kota"
"IDN519","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN3414","Kota Tangerang","Kota","Tangerang, Kota"
"IDN15477","Manokwari","Kabupaten","Manokwari, Kab."
"IDN3370","Donggala","Kabupaten","Donggala, Kab."
"IDN3417","Surabaya","Kota","Surabaya, Kota"
"IDN3415","Jakarta Timur","Kota","Jakarta Timur, Kota"
"IDN3416","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN2298","Sidoarjo","Kabupaten","Sidoarjo, Kab."
"IDN3418","Toba Samosir","Kabupaten","Toba Samosir, Kab."
"IDN3419","Kota Bandung","Kota","Bandung, Kota"
"IDN3421","Surabaya","Kota","Surabaya, Kota"
"IDN3420","Kota Medan","Kota","Medan, Kota"
"IDN523","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN10783","Lima Puluh Kota","Kabupaten","Lima Puluh Kota, Kab."
"IDN3374","Surabaya","Kota","Surabaya, Kota"
"IDN528","Kota Bogor","Kota","Bogor, Kota"
"IDN3375","Lombok Barat","Kabupaten","Lombok Barat, Kab."
"IDN3422","Aceh Singkil","Kabupaten","Aceh Singkil, Kab."
"IDN3376","Balikpapan","Kota","Balikpapan, Kota"
"IDN15648","Kota Jayapura","Kota","Jayapura, Kota"
"IDN3377","Kota Madiun","Kota","Madiun, Kota"
"IDN3423","Kota Bekasi","Kota","Bekasi, Kota"
"IDN15476","Kota Jayapura","Kota","Jayapura, Kota"
"IDN3424","Kota Bandung","Kota","Bandung, Kota"
"IDN531","Kota Bogor","Kota","Bogor, Kota"
"IDN532","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN533","Surabaya","Kota","Surabaya, Kota"
"IDN15495","Nabire","Kabupaten","Nabire, Kab."
"IDN536","Manokwari","Kabupaten","Manokwari, Kab."
"IDN3425","Kota Bogor","Kota","Bogor, Kota"
"IDN3427","Mamasa","Kabupaten","Mamasa, Kab."
"IDN3426","Kota Bima","Kota","Bima, Kota"
"IDN3428","Kota Semarang","Kota","Semarang, Kota"
"IDN10785","Muaro Jambi","Kabupaten","Muaro Jambi, Kab."
"IDN3429","Kota Bandung","Kota","Bandung, Kota"
"IDN3430","Pamekasan","Kabupaten","Pamekasan, Kab."
"IDN538","Padang","Kota","Padang, Kota"
"IDN549","Kota Medan","Kota","Medan, Kota"
"IDN3432","Kota Semarang","Kota","Semarang, Kota"
"IDN3431","Jambi","Kota","Jambi, Kota"
"IDN3433","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN10784","Kapuas Hulu","Kabupaten","Kapuas Hulu, Kab."
"IDN15688","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN3434","Bengkulu","Kota","Bengkulu, Kota"
"IDN3435","Jeneponto","Kabupaten","Jeneponto, Kab."
"IDN3436","Jakarta Utara","Kota","Jakarta Utara, Kota"
"IDN540","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN541","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN3378","Alor","Kabupaten","Alor, Kab."
"IDN15910","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN3437","Surabaya","Kota","Surabaya, Kota"
"IDN594","Tapanuli Selatan","Kabupaten","Tapanuli Selatan, Kab."
"IDN10653","Banyumas","Kabupaten","Banyumas, Kab."
"IDN3438","Mimika","Kabupaten","Mimika, Kab."
"IDN3439","Jombang","Kabupaten","Jombang, Kab."
"IDN3440","Jombang","Kabupaten","Jombang, Kab."
"IDN15493","Merauke","Kabupaten","Merauke, Kab."
"IDN3442","Kendari","Kota","Kendari, Kota"
"IDN3441","Surabaya","Kota","Surabaya, Kota"
"IDN10787","Langkat","Kabupaten","Langkat, Kab."
"IDN3380","Malang","Kabupaten","Malang, Kab."
"IDN10786","Boyolali","Kabupaten","Boyolali, Kab."
"IDN555","Kota Jayapura","Kota","Jayapura, Kota"
"IDN18828","Kota Jayapura","Kota","Jayapura, Kota"
"IDN556","Makassar","Kota","Makassar, Kota"
"IDN557","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN3443","Kota Bandung","Kota","Bandung, Kota"
"IDN20658","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN552","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN10654","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN574","Kota Medan","Kota","Medan, Kota"
"IDN15484","Kota Jayapura","Kota","Jayapura, Kota"
"IDN575","Kendari","Kota","Kendari, Kota"
"IDN15492","Kota Jayapura","Kota","Jayapura, Kota"
"IDN562","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN3444","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN15483","Kota Jayapura","Kota","Jayapura, Kota"
"IDN3445","Tanjungpinang","Kota","Tanjungpinang, Kota"
"IDN563","Kepulauan Seribu","Kabupaten","Kepulauan Seribu, Kab."
"IDN10788","Tapanuli Selatan","Kabupaten","Tapanuli Selatan, Kab."
"IDN3381","Makassar","Kota","Makassar, Kota"
"IDN577","Kendari","Kota","Kendari, Kota"
"IDN15474","Kota Jayapura","Kota","Jayapura, Kota"
"IDN3447","Kota Bekasi","Kota","Bekasi, Kota"
"IDN566","Banda Aceh","Kota","Banda Aceh, Kota"
"IDN3448","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN3449","Makassar","Kota","Makassar, Kota"
"IDN5587","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN15497","Kota Jayapura","Kota","Jayapura, Kota"
"IDN565","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN578","Kendari","Kota","Kendari, Kota"
"IDN15478","Kota Jayapura","Kota","Jayapura, Kota"
"IDN3452","Kendari","Kota","Kendari, Kota"
"IDN3453","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN3451","Jeneponto","Kabupaten","Jeneponto, Kab."
"IDN3454","Surabaya","Kota","Surabaya, Kota"
"IDN3450","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN3455","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN15485","Kota Jayapura","Kota","Jayapura, Kota"
"IDN3458","Subang","Kabupaten","Subang, Kab."
"IDN3457","Kota Jayapura","Kota","Jayapura, Kota"
"IDN3456","Tarakan","NA","Tarakan, Kab."
"IDN15470","Jayawijaya","Kabupaten","Jayawijaya, Kab."
"IDN579","Kendari","Kota","Kendari, Kota"
"IDN3459","Surakarta","Kota","Surakarta, Kota"
"IDN10789","Padang","Kota","Padang, Kota"
"IDN15487","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN3460","Tana Toraja","Kabupaten","Tana Toraja, Kab."
"IDN10655","Jayawijaya","Kabupaten","Jayawijaya, Kab."
"IDN3462","Banda Aceh","Kota","Banda Aceh, Kota"
"IDN3463","Palopo","Kota","Palopo, Kota"
"IDN3461","Tarakan","NA","Tarakan, Kab."
"IDN15471","Kota Jayapura","Kota","Jayapura, Kota"
"IDN3464","Kota Semarang","Kota","Semarang, Kota"
"IDN3465","Makassar","Kota","Makassar, Kota"
"IDN3466","Kota Medan","Kota","Medan, Kota"
"IDN582","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN581","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN3467","Surabaya","Kota","Surabaya, Kota"
"IDN3468","Padang","Kota","Padang, Kota"
"IDN3469","Tangerang Selatan","Kota","Tangerang Selatan, Kota"
"IDN3470","Sukoharjo","Kabupaten","Sukoharjo, Kab."
"IDN3471","Kotamobagu","Kota","Kotamobagu, Kota"
"IDN10791","Langkat","Kabupaten","Langkat, Kab."
"IDN10790","Kota Pontianak","Kota","Pontianak, Kota"
"IDN15496","Manokwari","Kabupaten","Manokwari, Kab."
"IDN587","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN10656","Belu","Kabupaten","Belu, Kab."
"IDN15489","Kota Semarang","Kota","Semarang, Kota"
"IDN3384","Samarinda","Kota","Samarinda, Kota"
"IDN3386","Surabaya","Kota","Surabaya, Kota"
"IDN3472","Surakarta","Kota","Surakarta, Kota"
"IDN3387","Jember","Kabupaten","Jember, Kab."
"IDN10793","Kota Medan","Kota","Medan, Kota"
"IDN10792","Labuhanbatu","Kabupaten","Labuhanbatu, Kab."
"IDN3389","Kota Malang","Kota","Malang, Kota"
"IDN15475","Mamberamo Tengah","Kabupaten","Mamberamo Tengah, Kab."
"IDN15490","Kota Jayapura","Kota","Jayapura, Kota"
"IDN3473","Jember","Kabupaten","Jember, Kab."
"IDN10794","Kota Bandung","Kota","Bandung, Kota"
"IDN3474","Balikpapan","Kota","Balikpapan, Kota"
"IDN3475","Kota Kupang","Kota","Kupang, Kota"
"IDN15481","Kota Jayapura","Kota","Jayapura, Kota"
"IDN15482","Kota Sorong","Kota","Sorong, Kota"
"IDN3476","Makassar","Kota","Makassar, Kota"
"IDN3477","Bangkalan","Kabupaten","Bangkalan, Kab."
"IDN707","Makassar","Kota","Makassar, Kota"
"IDN15491","Kota Jayapura","Kota","Jayapura, Kota"
"IDN708","Sleman","Kabupaten","Sleman, Kab."
"IDN718","Kota Malang","Kota","Malang, Kota"
"IDN710","Banda Aceh","Kota","Banda Aceh, Kota"
"IDN3479","Kota Pasuruan","Kota","Pasuruan, Kota"
"IDN3481","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN3480","Kota Pontianak","Kota","Pontianak, Kota"
"IDN709","Aceh Tengah","Kabupaten","Aceh Tengah, Kab."
"IDN15488","Kota Jayapura","Kota","Jayapura, Kota"
"IDN712","Tangerang Selatan","Kota","Tangerang Selatan, Kota"
"IDN3482","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN713","Banda Aceh","Kota","Banda Aceh, Kota"
"IDN3483","Mamuju","Kabupaten","Mamuju, Kab."
"IDN714","Banda Aceh","Kota","Banda Aceh, Kota"
"IDN715","Toba Samosir","Kabupaten","Toba Samosir, Kab."
"IDN3484","Bengkulu Tengah","Kabupaten","Bengkulu Tengah, Kab."
"IDN3485","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN719","Denpasar","Kota","Denpasar, Kota"
"IDN716","Kota Tasikmalaya","Kota","Tasikmalaya, Kota"
"IDN3486","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN3487","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN15480","Jayawijaya","Kabupaten","Jayawijaya, Kab."
"IDN723","Denpasar","Kota","Denpasar, Kota"
"IDN730","Sampang","Kabupaten","Sampang, Kab."
"IDN733","Badung","Kabupaten","Badung, Kab."
"IDN731","Kota Malang","Kota","Malang, Kota"
"IDN732","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN724","Halmahera Utara","Kabupaten","Halmahera Utara, Kab."
"IDN734","Gunung Kidul","Kabupaten","Gunung Kidul, Kab."
"IDN726","Palopo","Kota","Palopo, Kota"
"IDN729","Lhokseumawe","Kota","Lhokseumawe, Kota"
"IDN738","Banyumas","Kabupaten","Banyumas, Kab."
"IDN737","Intan Jaya","Kabupaten","Intan Jaya, Kab."
"IDN3488","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN736","Kota Kupang","Kota","Kupang, Kota"
"IDN740","Maluku Tenggara","Kabupaten","Maluku Tenggara, Kab."
"IDN741","Surabaya","Kota","Surabaya, Kota"
"IDN744","Kota Bogor","Kota","Bogor, Kota"
"IDN15469","Kota Jayapura","Kota","Jayapura, Kota"
"IDN15498","Manokwari","Kabupaten","Manokwari, Kab."
"IDN10657","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN748","Mamuju Utara","Kabupaten","Mamuju Utara, Kab."
"IDN747","Bandung Barat","Kabupaten","Bandung Barat, Kab."
"IDN3489","Gowa","Kabupaten","Gowa, Kab."
"IDN752","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN15479","Manokwari","Kabupaten","Manokwari, Kab."
"IDN10795","Surabaya","Kota","Surabaya, Kota"
"IDN756","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN10658","Kota Medan","Kota","Medan, Kota"
"IDN15472","Jayawijaya","Kabupaten","Jayawijaya, Kab."
"IDN757","Pamekasan","Kabupaten","Pamekasan, Kab."
"IDN3490","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN3491","Depok","Kota","Depok, Kota"
"IDN760","Tapanuli Selatan","Kabupaten","Tapanuli Selatan, Kab."
