"district","year","poverty_rate","extrapolated"
"Kaimana, Kab.",2023,13.775,TRUE
"Kaimana, Kab.",2024,13.2,TRUE
"Kampar, Kab.",2015,9.17,FALSE
"Kampar, Kab.",2016,8.38,FALSE
"Kampar, Kab.",2017,8.02,FALSE
"Kampar, Kab.",2018,8.18,FALSE
"Kampar, Kab.",2019,7.71,FALSE
"Kampar, Kab.",2020,7.38,FALSE
"Kampar, Kab.",2021,6.98,TRUE
"Kampar, Kab.",2022,6.58,TRUE
"Kampar, Kab.",2023,6.18,TRUE
"Kampar, Kab.",2024,5.78,TRUE
"Kapuas Hulu, Kab.",2015,9.66,FALSE
"Kapuas Hulu, Kab.",2016,9.82,FALSE
"Kapuas Hulu, Kab.",2017,9.45,FALSE
"Kapuas Hulu, Kab.",2018,9.6,FALSE
"Kapuas Hulu, Kab.",2019,9.62,FALSE
"Kapuas Hulu, Kab.",2020,8.99,FALSE
"Kapuas Hulu, Kab.",2021,8.685,TRUE
"Kapuas Hulu, Kab.",2022,8.38,TRUE
"Kapuas Hulu, Kab.",2023,8.075,TRUE
"Kapuas Hulu, Kab.",2024,7.77,TRUE
"Kapuas, Kab.",2015,6.03,FALSE
"Kapuas, Kab.",2016,5.7,FALSE
"Kapuas, Kab.",2017,5.32,FALSE
"Kapuas, Kab.",2018,5.2,FALSE
"Kapuas, Kab.",2019,5.09,FALSE
"Kapuas, Kab.",2020,5.04,FALSE
"Kapuas, Kab.",2021,4.96,TRUE
"Kapuas, Kab.",2022,4.88,TRUE
"Kapuas, Kab.",2023,4.8,TRUE
"Kapuas, Kab.",2024,4.72,TRUE
"Karanganyar, Kab.",2015,12.46,FALSE
"Karanganyar, Kab.",2016,12.49,FALSE
"Karanganyar, Kab.",2017,12.28,FALSE
"Karanganyar, Kab.",2018,10.01,FALSE
"Karanganyar, Kab.",2019,9.55,FALSE
"Karanganyar, Kab.",2020,10.28,FALSE
"Karanganyar, Kab.",2021,10.415,TRUE
"Karanganyar, Kab.",2022,10.55,TRUE
"Karanganyar, Kab.",2023,10.685,TRUE
"Karanganyar, Kab.",2024,10.82,TRUE
"Karangasem, Kab.",2015,7.44,FALSE
"Karangasem, Kab.",2016,6.61,FALSE
"Karangasem, Kab.",2017,6.55,FALSE
"Karangasem, Kab.",2018,6.28,FALSE
"Karangasem, Kab.",2019,6.25,FALSE
"Karangasem, Kab.",2020,5.91,FALSE
"Karangasem, Kab.",2021,5.725,TRUE
"Karangasem, Kab.",2022,5.54,TRUE
"Karangasem, Kab.",2023,5.355,TRUE
"Karangasem, Kab.",2024,5.17,TRUE
"Karawang, Kab.",2015,10.37,FALSE
"Karawang, Kab.",2016,10.07,FALSE
"Karawang, Kab.",2017,10.25,FALSE
"Karawang, Kab.",2018,8.06,FALSE
"Karawang, Kab.",2019,7.39,FALSE
"Karawang, Kab.",2020,8.26,FALSE
"Karawang, Kab.",2021,8.36,TRUE
"Karawang, Kab.",2022,8.46,TRUE
"Karawang, Kab.",2023,8.56,TRUE
"Karawang, Kab.",2024,8.66,TRUE
"Karimun, Kab.",2015,6.6,FALSE
"Karimun, Kab.",2016,6.77,FALSE
"Karimun, Kab.",2017,7.41,FALSE
"Karimun, Kab.",2018,6.9,FALSE
"Karimun, Kab.",2019,6.61,FALSE
"Karimun, Kab.",2020,6.83,FALSE
"Karimun, Kab.",2021,6.795,TRUE
"Karimun, Kab.",2022,6.76,TRUE
"Karimun, Kab.",2023,6.725,TRUE
"Karimun, Kab.",2024,6.69,TRUE
"Karo, Kab.",2015,9.68,FALSE
"Karo, Kab.",2016,9.81,FALSE
"Karo, Kab.",2017,9.97,FALSE
"Karo, Kab.",2018,8.67,FALSE
"Karo, Kab.",2019,8.23,FALSE
"Karo, Kab.",2020,8.7,FALSE
"Karo, Kab.",2021,8.715,TRUE
"Karo, Kab.",2022,8.73,TRUE
"Karo, Kab.",2023,8.745,TRUE
"Karo, Kab.",2024,8.76,TRUE
"Katingan, Kab.",2015,6.53,FALSE
"Katingan, Kab.",2016,6.23,FALSE
"Katingan, Kab.",2017,5.78,FALSE
"Katingan, Kab.",2018,5.22,FALSE
"Katingan, Kab.",2019,5.02,FALSE
"Katingan, Kab.",2020,4.79,FALSE
"Katingan, Kab.",2021,4.575,TRUE
"Katingan, Kab.",2022,4.36,TRUE
"Katingan, Kab.",2023,4.145,TRUE
"Katingan, Kab.",2024,3.93,TRUE
"Kaur, Kab.",2015,22.87,FALSE
"Kaur, Kab.",2016,22.36,FALSE
"Kaur, Kab.",2017,21.54,FALSE
"Kaur, Kab.",2018,19.4,FALSE
"Kaur, Kab.",2019,18.89,FALSE
"Kaur, Kab.",2020,18.47,FALSE
"Kaur, Kab.",2021,18.005,TRUE
"Kaur, Kab.",2022,17.54,TRUE
"Kaur, Kab.",2023,17.075,TRUE
"Kaur, Kab.",2024,16.61,TRUE
"Kayong Utara, Kab.",2015,9.84,FALSE
"Kayong Utara, Kab.",2016,10.19,FALSE
"Kayong Utara, Kab.",2017,9.89,FALSE
"Kayong Utara, Kab.",2018,10.08,FALSE
"Kayong Utara, Kab.",2019,9.98,FALSE
"Kayong Utara, Kab.",2020,9.56,FALSE
"Kayong Utara, Kab.",2021,9.3,TRUE
"Kayong Utara, Kab.",2022,9.04,TRUE
"Kayong Utara, Kab.",2023,8.78,TRUE
"Kayong Utara, Kab.",2024,8.52,TRUE
"Kebumen, Kab.",2015,20.44,FALSE
"Kebumen, Kab.",2016,19.86,FALSE
"Kebumen, Kab.",2017,19.6,FALSE
"Kebumen, Kab.",2018,17.47,FALSE
"Kebumen, Kab.",2019,16.82,FALSE
"Kebumen, Kab.",2020,17.59,FALSE
"Kebumen, Kab.",2021,17.65,TRUE
"Kebumen, Kab.",2022,17.71,TRUE
"Kebumen, Kab.",2023,17.77,TRUE
"Kebumen, Kab.",2024,17.83,TRUE
"Kediri, Kab.",2015,12.91,FALSE
"Kediri, Kab.",2016,12.72,FALSE
"Kediri, Kab.",2017,12.25,FALSE
"Kediri, Kab.",2018,11.31,FALSE
"Kediri, Kab.",2019,10.42,FALSE
"Kediri, Kab.",2020,11.4,FALSE
"Kediri, Kab.",2021,11.445,TRUE
"Kediri, Kab.",2022,11.49,TRUE
"Kediri, Kab.",2023,11.535,TRUE
"Kediri, Kab.",2024,11.58,TRUE
"Kediri, Kota",2015,8.51,FALSE
"Kediri, Kota",2016,8.4,FALSE
"Kediri, Kota",2017,8.49,FALSE
"Kediri, Kota",2018,7.68,FALSE
"Kediri, Kota",2019,7.16,FALSE
"Kediri, Kota",2020,7.69,FALSE
"Kediri, Kota",2021,7.695,TRUE
"Kediri, Kota",2022,7.7,TRUE
"Kediri, Kota",2023,7.705,TRUE
"Kediri, Kota",2024,7.71,TRUE
"Keerom, Kab.",2015,15.83,FALSE
"Keerom, Kab.",2016,17.15,FALSE
"Keerom, Kab.",2017,16.69,FALSE
"Keerom, Kab.",2018,16.9,FALSE
"Keerom, Kab.",2019,16.83,FALSE
"Keerom, Kab.",2020,16.32,FALSE
"Keerom, Kab.",2021,16.03,TRUE
"Keerom, Kab.",2022,15.74,TRUE
"Keerom, Kab.",2023,15.45,TRUE
"Keerom, Kab.",2024,15.16,TRUE
"Kendal, Kab.",2015,11.62,FALSE
"Kendal, Kab.",2016,11.37,FALSE
"Kendal, Kab.",2017,11.1,FALSE
"Kendal, Kab.",2018,9.84,FALSE
"Kendal, Kab.",2019,9.41,FALSE
"Kendal, Kab.",2020,9.99,FALSE
"Kendal, Kab.",2021,10.065,TRUE
"Kendal, Kab.",2022,10.14,TRUE
"Kendal, Kab.",2023,10.215,TRUE
"Kendal, Kab.",2024,10.29,TRUE
"Kendari City",2015,5.59,FALSE
"Kendari City",2016,5.51,FALSE
"Kendari City",2017,5.01,FALSE
"Kendari City",2018,4.69,FALSE
"Kendari City",2019,4.44,FALSE
"Kendari City",2020,4.34,FALSE
"Kendari City",2021,4.165,TRUE
"Kendari City",2022,3.99,TRUE
"Kendari City",2023,3.815,TRUE
"Kendari City",2024,3.64,TRUE
"Kep. Siau Tagulandang Biaro, Kab.",2015,10.93,FALSE
"Kep. Siau Tagulandang Biaro, Kab.",2016,10.58,FALSE
"Kep. Siau Tagulandang Biaro, Kab.",2017,10.33,FALSE
"Kep. Siau Tagulandang Biaro, Kab.",2018,9.87,FALSE
"Kep. Siau Tagulandang Biaro, Kab.",2019,9.56,FALSE
"Kep. Siau Tagulandang Biaro, Kab.",2020,8.94,FALSE
"Kep. Siau Tagulandang Biaro, Kab.",2021,8.475,TRUE
"Kep. Siau Tagulandang Biaro, Kab.",2022,8.01,TRUE
"Kep. Siau Tagulandang Biaro, Kab.",2023,7.545,TRUE
"Kep. Siau Tagulandang Biaro, Kab.",2024,7.08,TRUE
"Kepahiang, Kab.",2015,16.83,FALSE
"Kepahiang, Kab.",2016,16.31,FALSE
"Kepahiang, Kab.",2017,15.95,FALSE
"Kepahiang, Kab.",2018,14.42,FALSE
"Kepahiang, Kab.",2019,14.74,FALSE
"Kepahiang, Kab.",2020,14.69,FALSE
"Kepahiang, Kab.",2021,14.825,TRUE
"Kepahiang, Kab.",2022,14.96,TRUE
"Kepahiang, Kab.",2023,15.095,TRUE
"Kepahiang, Kab.",2024,15.23,TRUE
"Kepulauan Anambas, Kab.",2015,6.58,FALSE
"Kepulauan Anambas, Kab.",2016,6.73,FALSE
"Kepulauan Anambas, Kab.",2017,6.87,FALSE
"Kepulauan Anambas, Kab.",2018,6.93,FALSE
"Kepulauan Anambas, Kab.",2019,6.44,FALSE
"Kepulauan Anambas, Kab.",2020,6.56,FALSE
"Kepulauan Anambas, Kab.",2021,6.375,TRUE
"Kepulauan Anambas, Kab.",2022,6.19,TRUE
"Kepulauan Anambas, Kab.",2023,6.005,TRUE
"Kepulauan Anambas, Kab.",2024,5.82,TRUE
"Kepulauan Aru, Kab.",2015,28.64,FALSE
"Kepulauan Aru, Kab.",2016,28.71,FALSE
"Kepulauan Aru, Kab.",2017,27.13,FALSE
"Kepulauan Aru, Kab.",2018,27.12,FALSE
"Kepulauan Aru, Kab.",2019,26.73,FALSE
"Kepulauan Aru, Kab.",2020,26.26,FALSE
"Kepulauan Aru, Kab.",2021,25.83,TRUE
"Kepulauan Aru, Kab.",2022,25.4,TRUE
"Kepulauan Aru, Kab.",2023,24.97,TRUE
"Kepulauan Aru, Kab.",2024,24.54,TRUE
"Kepulauan Mentawai, Kab.",2015,15.52,FALSE
"Kepulauan Mentawai, Kab.",2016,15.12,FALSE
"Kepulauan Mentawai, Kab.",2017,14.67,FALSE
"Kepulauan Mentawai, Kab.",2018,14.44,FALSE
"Kepulauan Mentawai, Kab.",2019,14.43,FALSE
"Kepulauan Mentawai, Kab.",2020,14.35,FALSE
"Kepulauan Mentawai, Kab.",2021,14.305,TRUE
"Kepulauan Mentawai, Kab.",2022,14.26,TRUE
"Kepulauan Mentawai, Kab.",2023,14.215,TRUE
"Kepulauan Mentawai, Kab.",2024,14.17,TRUE
"Kepulauan Meranti, Kab.",2015,34.08,FALSE
"Kepulauan Meranti, Kab.",2016,30.89,FALSE
"Kepulauan Meranti, Kab.",2017,28.99,FALSE
"Kepulauan Meranti, Kab.",2018,27.79,FALSE
"Kepulauan Meranti, Kab.",2019,26.93,FALSE
"Kepulauan Meranti, Kab.",2020,25.28,FALSE
"Kepulauan Meranti, Kab.",2021,24.025,TRUE
"Kepulauan Meranti, Kab.",2022,22.77,TRUE
"Kepulauan Meranti, Kab.",2023,21.515,TRUE
"Kepulauan Meranti, Kab.",2024,20.26,TRUE
"Kepulauan Sangihe, Kab.",2015,12.27,FALSE
"Kepulauan Sangihe, Kab.",2016,12.28,FALSE
"Kepulauan Sangihe, Kab.",2017,11.8,FALSE
"Kepulauan Sangihe, Kab.",2018,11.82,FALSE
"Kepulauan Sangihe, Kab.",2019,11.15,FALSE
"Kepulauan Sangihe, Kab.",2020,11.14,FALSE
"Kepulauan Sangihe, Kab.",2021,10.8,TRUE
"Kepulauan Sangihe, Kab.",2022,10.46,TRUE
"Kepulauan Sangihe, Kab.",2023,10.12,TRUE
"Kepulauan Sangihe, Kab.",2024,9.78,TRUE
"Kepulauan Selayar, Kab.",2015,12.94,FALSE
"Kepulauan Selayar, Kab.",2016,13.11,FALSE
"Kepulauan Selayar, Kab.",2017,13.28,FALSE
"Kepulauan Selayar, Kab.",2018,13.13,FALSE
"Kepulauan Selayar, Kab.",2019,12.83,FALSE
"Kepulauan Selayar, Kab.",2020,12.48,FALSE
"Kepulauan Selayar, Kab.",2021,12.155,TRUE
"Kepulauan Selayar, Kab.",2022,11.83,TRUE
"Kepulauan Selayar, Kab.",2023,11.505,TRUE
"Kepulauan Selayar, Kab.",2024,11.18,TRUE
"Kepulauan Sula, Kab.",2015,8.85,FALSE
"Kepulauan Sula, Kab.",2016,8.63,FALSE
"Kepulauan Sula, Kab.",2017,8.59,FALSE
"Kepulauan Sula, Kab.",2018,8.89,FALSE
"Kepulauan Sula, Kab.",2019,8.98,FALSE
"Kepulauan Sula, Kab.",2020,8.35,FALSE
"Kepulauan Sula, Kab.",2021,8.08,TRUE
"Kepulauan Sula, Kab.",2022,7.81,TRUE
"Kepulauan Sula, Kab.",2023,7.54,TRUE
"Kepulauan Sula, Kab.",2024,7.27,TRUE
"Kepulauan Talaud, Kab.",2015,10.09,FALSE
"Kepulauan Talaud, Kab.",2016,10.29,FALSE
"Kepulauan Talaud, Kab.",2017,9.77,FALSE
"Kepulauan Talaud, Kab.",2018,9.5,FALSE
"Kepulauan Talaud, Kab.",2019,9.86,FALSE
"Kepulauan Talaud, Kab.",2020,9.49,FALSE
"Kepulauan Talaud, Kab.",2021,9.485,TRUE
"Kepulauan Talaud, Kab.",2022,9.48,TRUE
"Kepulauan Talaud, Kab.",2023,9.475,TRUE
"Kepulauan Talaud, Kab.",2024,9.47,TRUE
"Kepulauan Tidore, Kota",2015,5.38,FALSE
"Kepulauan Tidore, Kota",2016,5.07,FALSE
"Kepulauan Tidore, Kota",2017,5.45,FALSE
"Kepulauan Tidore, Kota",2018,5.95,FALSE
"Kepulauan Tidore, Kota",2019,6.1,FALSE
"Kepulauan Tidore, Kota",2020,6.52,FALSE
"Kepulauan Tidore, Kota",2021,6.805,TRUE
"Kepulauan Tidore, Kota",2022,7.09,TRUE
"Kepulauan Tidore, Kota",2023,7.375,TRUE
"Kepulauan Tidore, Kota",2024,7.66,TRUE
"Kepulauan Yapen, Kab.",2015,27.7,FALSE
"Kepulauan Yapen, Kab.",2016,27.54,FALSE
"Kepulauan Yapen, Kab.",2017,26.82,FALSE
"Kepulauan Yapen, Kab.",2018,27.17,FALSE
"Kepulauan Yapen, Kab.",2019,27.13,FALSE
"Kepulauan Yapen, Kab.",2020,26.3,FALSE
"Kepulauan Yapen, Kab.",2021,25.865,TRUE
"Kepulauan Yapen, Kab.",2022,25.43,TRUE
"Kepulauan Yapen, Kab.",2023,24.995,TRUE
"Kepulauan Yapen, Kab.",2024,24.56,TRUE
"Kerinci, Kab.",2015,8.16,FALSE
"Kerinci, Kab.",2016,7.48,FALSE
"Kerinci, Kab.",2017,7.45,FALSE
"Kerinci, Kab.",2018,7.07,FALSE
"Kerinci, Kab.",2019,7.13,FALSE
"Kerinci, Kab.",2020,7.3,FALSE
"Kerinci, Kab.",2021,7.415,TRUE
"Kerinci, Kab.",2022,7.53,TRUE
"Kerinci, Kab.",2023,7.645,TRUE
"Kerinci, Kab.",2024,7.76,TRUE
"Ketapang, Kab.",2015,11.72,FALSE
"Ketapang, Kab.",2016,10.99,FALSE
"Ketapang, Kab.",2017,11.02,FALSE
"Ketapang, Kab.",2018,10.93,FALSE
"Ketapang, Kab.",2019,10.54,FALSE
"Ketapang, Kab.",2020,10.29,FALSE
"Ketapang, Kab.",2021,9.97,TRUE
"Ketapang, Kab.",2022,9.65,TRUE
"Ketapang, Kab.",2023,9.33,TRUE
"Ketapang, Kab.",2024,9.01,TRUE
"Klaten, Kab.",2015,14.89,FALSE
"Klaten, Kab.",2016,14.46,FALSE
"Klaten, Kab.",2017,14.15,FALSE
"Klaten, Kab.",2018,12.96,FALSE
"Klaten, Kab.",2019,12.28,FALSE
"Klaten, Kab.",2020,12.89,FALSE
"Klaten, Kab.",2021,12.855,TRUE
"Klaten, Kab.",2022,12.82,TRUE
"Klaten, Kab.",2023,12.785,TRUE
"Klaten, Kab.",2024,12.75,TRUE
"Klungkung, Kab.",2015,6.91,FALSE
"Klungkung, Kab.",2016,6.35,FALSE
"Klungkung, Kab.",2017,6.29,FALSE
"Klungkung, Kab.",2018,5.86,FALSE
"Klungkung, Kab.",2019,5.4,FALSE
"Klungkung, Kab.",2020,4.87,FALSE
"Klungkung, Kab.",2021,4.375,TRUE
"Klungkung, Kab.",2022,3.88,TRUE
"Klungkung, Kab.",2023,3.385,TRUE
"Klungkung, Kab.",2024,2.89,TRUE
"Kolaka Timur, Kab.",2015,15.57,FALSE
"Kolaka Timur, Kab.",2016,15.71,FALSE
"Kolaka Timur, Kab.",2017,15.64,FALSE
"Kolaka Timur, Kab.",2018,13.82,FALSE
"Kolaka Timur, Kab.",2019,13.71,FALSE
"Kolaka Timur, Kab.",2020,13.47,FALSE
"Kolaka Timur, Kab.",2021,13.295,TRUE
"Kolaka Timur, Kab.",2022,13.12,TRUE
"Kolaka Timur, Kab.",2023,12.945,TRUE
"Kolaka Timur, Kab.",2024,12.77,TRUE
"Kolaka Utara, Kab.",2015,16.53,FALSE
"Kolaka Utara, Kab.",2016,17.11,FALSE
"Kolaka Utara, Kab.",2017,16.24,FALSE
"Kolaka Utara, Kab.",2018,14.3,FALSE
"Kolaka Utara, Kab.",2019,13.19,FALSE
"Kolaka Utara, Kab.",2020,12.96,FALSE
"Kolaka Utara, Kab.",2021,12.29,TRUE
"Kolaka Utara, Kab.",2022,11.62,TRUE
"Kolaka Utara, Kab.",2023,10.95,TRUE
"Kolaka Utara, Kab.",2024,10.28,TRUE
"Kolaka, Kab.",2015,14.68,FALSE
"Kolaka, Kab.",2016,15.05,FALSE
"Kolaka, Kab.",2017,13.78,FALSE
"Kolaka, Kab.",2018,12.51,FALSE
"Kolaka, Kab.",2019,11.92,FALSE
"Kolaka, Kab.",2020,11.63,FALSE
"Kolaka, Kab.",2021,11.19,TRUE
"Kolaka, Kab.",2022,10.75,TRUE
"Kolaka, Kab.",2023,10.31,TRUE
"Kolaka, Kab.",2024,9.87,TRUE
"Konawe Kepulauan, Kab.",2015,16.73,FALSE
"Konawe Kepulauan, Kab.",2016,17.72,FALSE
"Konawe Kepulauan, Kab.",2017,18.1,FALSE
"Konawe Kepulauan, Kab.",2018,17.48,FALSE
"Konawe Kepulauan, Kab.",2019,17.18,FALSE
"Konawe Kepulauan, Kab.",2020,17.01,FALSE
"Konawe Kepulauan, Kab.",2021,16.775,TRUE
"Konawe Kepulauan, Kab.",2022,16.54,TRUE
"Konawe Kepulauan, Kab.",2023,16.305,TRUE
"Konawe Kepulauan, Kab.",2024,16.07,TRUE
"Konawe Selatan, Kab.",2015,11.58,FALSE
"Konawe Selatan, Kab.",2016,11.36,FALSE
"Konawe Selatan, Kab.",2017,11.14,FALSE
"Konawe Selatan, Kab.",2018,10.95,FALSE
"Konawe Selatan, Kab.",2019,10.81,FALSE
"Konawe Selatan, Kab.",2020,10.74,FALSE
"Konawe Selatan, Kab.",2021,10.635,TRUE
"Konawe Selatan, Kab.",2022,10.53,TRUE
"Konawe Selatan, Kab.",2023,10.425,TRUE
"Konawe Selatan, Kab.",2024,10.32,TRUE
"Konawe Utara, Kab.",2015,9.97,FALSE
"Konawe Utara, Kab.",2016,9.75,FALSE
"Konawe Utara, Kab.",2017,13.93,FALSE
"Konawe Utara, Kab.",2018,14.22,FALSE
"Konawe Utara, Kab.",2019,13.66,FALSE
"Konawe Utara, Kab.",2020,13.53,FALSE
"Konawe Utara, Kab.",2021,13.185,TRUE
"Konawe Utara, Kab.",2022,12.84,TRUE
"Konawe Utara, Kab.",2023,12.495,TRUE
"Konawe Utara, Kab.",2024,12.15,TRUE
"Konawe, Kab.",2015,16.09,FALSE
"Konawe, Kab.",2016,16.09,FALSE
"Konawe, Kab.",2017,15.65,FALSE
"Konawe, Kab.",2018,13.48,FALSE
"Konawe, Kab.",2019,12.34,FALSE
"Konawe, Kab.",2020,12.2,FALSE
"Konawe, Kab.",2021,11.56,TRUE
"Konawe, Kab.",2022,10.92,TRUE
"Konawe, Kab.",2023,10.28,TRUE
"Konawe, Kab.",2024,9.64,TRUE
"Kota Baru, Kab.",2015,4.62,FALSE
"Kota Baru, Kab.",2016,4.56,FALSE
"Kota Baru, Kab.",2017,4.38,FALSE
"Kota Baru, Kab.",2018,4.52,FALSE
"Kota Baru, Kab.",2019,4.49,FALSE
"Kota Baru, Kab.",2020,4.22,FALSE
"Kota Baru, Kab.",2021,4.07,TRUE
"Kota Baru, Kab.",2022,3.92,TRUE
"Kota Baru, Kab.",2023,3.77,TRUE
"Kota Baru, Kab.",2024,3.62,TRUE
"Kotamobagu, Kota",2015,5.85,FALSE
"Kotamobagu, Kota",2016,6.01,FALSE
"Kotamobagu, Kota",2017,5.9,FALSE
"Kotamobagu, Kota",2018,5.96,FALSE
"Kotamobagu, Kota",2019,5.71,FALSE
"Kotamobagu, Kota",2020,5.42,FALSE
"Kotamobagu, Kota",2021,5.15,TRUE
"Kotamobagu, Kota",2022,4.88,TRUE
"Kotamobagu, Kota",2023,4.61,TRUE
"Kotamobagu, Kota",2024,4.34,TRUE
"Kotawaringin Barat, Kab.",2015,5.07,FALSE
"Kotawaringin Barat, Kab.",2016,4.96,FALSE
"Kotawaringin Barat, Kab.",2017,4.52,FALSE
"Kotawaringin Barat, Kab.",2018,4.27,FALSE
"Kotawaringin Barat, Kab.",2019,4.11,FALSE
"Kotawaringin Barat, Kab.",2020,3.59,FALSE
"Kotawaringin Barat, Kab.",2021,3.25,TRUE
"Kotawaringin Barat, Kab.",2022,2.91,TRUE
"Kotawaringin Barat, Kab.",2023,2.57,TRUE
"Kotawaringin Barat, Kab.",2024,2.23,TRUE
"Kotawaringin Timur, Kab.",2015,6.42,FALSE
"Kotawaringin Timur, Kab.",2016,6.32,FALSE
"Kotawaringin Timur, Kab.",2017,6.24,FALSE
"Kotawaringin Timur, Kab.",2018,6.21,FALSE
"Kotawaringin Timur, Kab.",2019,5.9,FALSE
"Kotawaringin Timur, Kab.",2020,5.62,FALSE
"Kotawaringin Timur, Kab.",2021,5.325,TRUE
"Kotawaringin Timur, Kab.",2022,5.03,TRUE
"Kotawaringin Timur, Kab.",2023,4.735,TRUE
"Kotawaringin Timur, Kab.",2024,4.44,TRUE
"Kuantan Singingi, Kab.",2015,10.8,FALSE
"Kuantan Singingi, Kab.",2016,9.85,FALSE
"Kuantan Singingi, Kab.",2017,9.97,FALSE
"Kuantan Singingi, Kab.",2018,9.92,FALSE
"Kuantan Singingi, Kab.",2019,9.56,FALSE
"Kuantan Singingi, Kab.",2020,8.91,FALSE
"Kuantan Singingi, Kab.",2021,8.405,TRUE
"Kuantan Singingi, Kab.",2022,7.9,TRUE
"Kuantan Singingi, Kab.",2023,7.395,TRUE
"Kuantan Singingi, Kab.",2024,6.89,TRUE
"Kubu Raya, Kab.",2015,5.22,FALSE
"Kubu Raya, Kab.",2016,5.04,FALSE
"Kubu Raya, Kab.",2017,5.26,FALSE
"Kubu Raya, Kab.",2018,5.07,FALSE
"Kubu Raya, Kab.",2019,4.74,FALSE
"Kubu Raya, Kab.",2020,4.42,FALSE
"Kubu Raya, Kab.",2021,4.095,TRUE
"Kubu Raya, Kab.",2022,3.77,TRUE
"Kubu Raya, Kab.",2023,3.445,TRUE
"Kubu Raya, Kab.",2024,3.12,TRUE
"Kudus, Kab.",2015,7.73,FALSE
"Kudus, Kab.",2016,7.65,FALSE
"Kudus, Kab.",2017,7.59,FALSE
"Kudus, Kab.",2018,6.98,FALSE
"Kudus, Kab.",2019,6.68,FALSE
"Kudus, Kab.",2020,7.31,FALSE
"Kudus, Kab.",2021,7.475,TRUE
"Kudus, Kab.",2022,7.64,TRUE
"Kudus, Kab.",2023,7.805,TRUE
"Kudus, Kab.",2024,7.97,TRUE
"Kulon Progo, Kab.",2015,21.4,FALSE
"Kulon Progo, Kab.",2016,20.3,FALSE
"Kulon Progo, Kab.",2017,20.03,FALSE
"Kulon Progo, Kab.",2018,18.3,FALSE
"Kulon Progo, Kab.",2019,17.39,FALSE
"Kulon Progo, Kab.",2020,18.01,FALSE
"Kulon Progo, Kab.",2021,17.865,TRUE
"Kulon Progo, Kab.",2022,17.72,TRUE
"Kulon Progo, Kab.",2023,17.575,TRUE
"Kulon Progo, Kab.",2024,17.43,TRUE
"Kuningan, Kab.",2015,13.97,FALSE
"Kuningan, Kab.",2016,13.59,FALSE
"Kuningan, Kab.",2017,13.27,FALSE
"Kuningan, Kab.",2018,12.22,FALSE
"Kuningan, Kab.",2019,11.41,FALSE
"Kuningan, Kab.",2020,12.82,FALSE
"Kuningan, Kab.",2021,13.12,TRUE
"Kuningan, Kab.",2022,13.42,TRUE
"Kuningan, Kab.",2023,13.72,TRUE
"Kuningan, Kab.",2024,14.02,TRUE
"Kupang, Kab.",2015,23.37,FALSE
"Kupang, Kab.",2016,23.43,FALSE
"Kupang, Kab.",2017,22.91,FALSE
"Kupang, Kab.",2018,23.1,FALSE
"Kupang, Kab.",2019,23.03,FALSE
"Kupang, Kab.",2020,22.77,FALSE
"Kupang, Kab.",2021,22.605,TRUE
"Kupang, Kab.",2022,22.44,TRUE
"Kupang, Kab.",2023,22.275,TRUE
"Kupang, Kab.",2024,22.11,TRUE
"Kupang, Kota",2015,10.21,FALSE
"Kupang, Kota",2016,9.97,FALSE
"Kupang, Kota",2017,9.81,FALSE
"Kupang, Kota",2018,9.61,FALSE
"Kupang, Kota",2019,9.22,FALSE
"Kupang, Kota",2020,8.96,FALSE
"Kupang, Kota",2021,8.635,TRUE
"Kupang, Kota",2022,8.31,TRUE
"Kupang, Kota",2023,7.985,TRUE
"Kupang, Kota",2024,7.66,TRUE
"Kutai Barat, Kab.",2015,8.33,FALSE
"Kutai Barat, Kab.",2016,8.65,FALSE
"Kutai Barat, Kab.",2017,8.72,FALSE
"Kutai Barat, Kab.",2018,9.15,FALSE
"Kutai Barat, Kab.",2019,9.09,FALSE
"Kutai Barat, Kab.",2020,9.29,FALSE
"Kutai Barat, Kab.",2021,9.36,TRUE
"Kutai Barat, Kab.",2022,9.43,TRUE
"Kutai Barat, Kab.",2023,9.5,TRUE
"Kutai Barat, Kab.",2024,9.57,TRUE
"Kutai Kartanegara, Kab.",2015,7.99,FALSE
"Kutai Kartanegara, Kab.",2016,7.63,FALSE
"Kutai Kartanegara, Kab.",2017,7.57,FALSE
"Kutai Kartanegara, Kab.",2018,7.41,FALSE
"Kutai Kartanegara, Kab.",2019,7.2,FALSE
"Kutai Kartanegara, Kab.",2020,7.31,FALSE
"Kutai Kartanegara, Kab.",2021,7.26,TRUE
"Kutai Kartanegara, Kab.",2022,7.21,TRUE
"Kutai Kartanegara, Kab.",2023,7.16,TRUE
"Kutai Kartanegara, Kab.",2024,7.11,TRUE
"Kutai Timur, Kab.",2015,9.31,FALSE
"Kutai Timur, Kab.",2016,9.16,FALSE
"Kutai Timur, Kab.",2017,9.29,FALSE
"Kutai Timur, Kab.",2018,9.22,FALSE
"Kutai Timur, Kab.",2019,9.48,FALSE
"Kutai Timur, Kab.",2020,9.55,FALSE
"Kutai Timur, Kab.",2021,9.715,TRUE
"Kutai Timur, Kab.",2022,9.88,TRUE
"Kutai Timur, Kab.",2023,10.045,TRUE
"Kutai Timur, Kab.",2024,10.21,TRUE
"Labuhan Batu Selatan, Kab.",2015,11.65,FALSE
"Labuhan Batu Selatan, Kab.",2016,11.49,FALSE
